year,finder,category,cves
2026,PuH4ck3rX,other,2
2026,Lucas Futures,other,2
2026,Mohit_Negi with Bugcrowd,other,2
2026,Mathias Vorreiter Pedersen with Microsoft,other,2
2026,Thanatos Tian (HKPolyU) & PB18 & @2st__ with Diffract,other,2
2026,Milan Justel with Microsoft,other,2
2026,"Younggi Park (grill66), UIUC",other,2
2026,yhw,other,2
2026,kang,other,2
2026,Divya Sundar with Microsoft- MSRC V&M,other,2
2026,LC with VGCO - Future Labs,other,2
2026,"Linzishan, Anemone and Zhiniang Peng with HUST",other,2
2026,Linzishan,other,2
2026,71C4,other,2
2026,grass with Viettel Cyber Security,other,2
2026,Sriram Sridhar,other,2
2026,Harry Fokas with Microsoft,other,2
2026,Michael Van Leeuwen with Microsoft,other,2
2026,Rayhan Destian,other,2
2026,SeaDragnoL with Qrious Secure,other,2
2026,Thomas Neil James Shadwell (zemnmez) with OpenAI,ai_affiliated,2
2026,hoangha with VCSLab of Viettel Cyber Security,other,2
2026,Songsit Srisura,other,2
2026,"Dongjun Kim (smlijun), SEC-agent team",explicit_ai,2
2026,Raymond Reskusich with Microsoft,other,2
2026,Zeze with TXOne,other,2
2026,Marcos Oviedo with Deep Extract Harness,other,2
2026,odgrso,other,2
2026,waid,other,2
2026,anonymous,other,2
2026,"Malcolm Stagg with SODIUM-24, LLC",other,2
2026,MinhNV5 with MBBank,other,2
2026,YMsora,other,2
2026,Anindya Roy,other,2
2026,Haakon Gulbrandsrud with Binary Security,other,2
2026,Shay Shavit with Microsoft,other,2
2026,YuilMuil,other,2
2026,Philip Tsukerman with Palo Alto Networks,other,2
2026,Daniel Wade with nadsec,other,2
2026,Quan Jin with DBAPPSecurity,other,2
2026,Parul Garg with Microsoft,other,2
2026,Vladislav Berghici of TrendAI Research,other,2
2026,Muhammad Fadilullah Dzaki,other,2
2026,Nikhil Sahoo with Microsoft,other,2
2026,Alexander Tan,other,2
2026,QYmag1c,other,2
2026,lubinradar,other,2
2026,B1aN,other,2
2026,dungnm with Viettel Cyber Security,other,2
2026,Sergey Tarasov with Positive Technologies,other,2
2026,Barath Stalin K,other,2
2026,Alfaz Hossain with POTDF,other,2
2026,Vaibhavi Kalgutkar with Microsoft,other,2
2026,Byunghyun Kang with KAIST,other,2
2026,TwinkleStar03 with DEVCORE Internship Program,other,2
2026,Artur Stetsko,other,2
2026,Daniel Santos with Microsoft,other,2
2026,Azza Tegar Naufal Ataullah,other,2
2026,Orange Tsai (@orange_8361) with DEVCORE,other,2
2026,.bat,other,2
2026,BochengXiang(@Crispr) with FDU,other,2
2026,Dewang Ahluwalia,other,2
2026,021w with Vulnerability Research Institute,other,2
2026,mad31k working with TrendAI Zero Day Initiative,other,2
2026,Nathaniel Oh (@calysteon),other,2
2026,Andrea Bocchetti,other,2
2026,Leshi Yang,other,2
2026,vmpr0be,other,2
2026,Aobo Wang,other,2
2026,Noam Pomerantz with Cyberwallglobal,other,2
2026,r0keb with Calif,other,2
2026,Soon Oh with Microsoft,other,2
2026,Gabriela Kote with Microsoft,other,2
2026,Thanatos Tian (HKPolyU) & wgg & npc0vo with Diffract,other,2
2026,@2st___ of Diffract,other,2
2026,Zhiniang Peng with HUST,other,2
2026,Daniel Friedl,other,2
2026,Jungwoo Lee with KAIST SoftSec Lab,other,2
2026,Wongi Lee with Theori,other,2
2026,Eugene Lim,other,2
2026,Hamza Nauman with Microsoft,other,2
2026,Arpit Gupta,other,2
2026,Jeongmin Choi(https://x.com/lmksecurity),other,2
2026,Mihalis Haatainen with Bountyy Oy,other,2
2026,Microsoft Red Team,other,2
2026,Varsha Chahal with Microsoft,other,2
2026,WARP team at Microsoft,other,2
2026,Adam Baldwin with https://evilpacket.net/,other,2
2026,Calif.io and Milad Nasr (Anthropic) with Claude with Calif.io and Anthropic,explicit_ai,2
2026,Diffract,other,2
2026,Guillaume André with Synacktiv,other,2
2026,wisiyeon with JUSTWIN,other,2
2026,Gábor Selján,other,2
2026,XBOW with XBOW,ai_affiliated,2
2026,Microsoft Office Security Team,other,2
2026,Thomas Knudson,other,2
2026,Ben Lichtman with Microsoft,other,2
2026,Sander Meijering with Hackify,other,1
2026,Gavin Davies with CCL Solutions Group,other,1
2026,Rodrigo Silva with Microsoft,other,1
2026,Bushra Aloraini with Microsoft,other,1
2026,Jose Rodrigo Sanchez Vicarte with Microsoft,other,1
2026,"Sam Collins, University of Birmingham in collaboration with Prof Tom Chothia and Dr Marius Muench",other,1
2026,The UK's National Cyber Security Centre (NCSC),other,1
2026,Andrew Ruddick with Microsoft Red Team,other,1
2026,fastfail working with TrendAI Zero Day Initiative,other,1
2026,Jason Lin,other,1
2026,Nate Jones with Microsoft,other,1
2026,"Kang Minchae with Best of Best 14th Team JUSTWIN (Kim Dowon, Kang Minju, Kim Donggeon, Wi Siyeon, Yoon Junghyun)",other,1
2026,[h4urek](https://x.com/h4urek) with [secsys lab](https://security.fudan.edu.cn/),other,1
2026,Dimitri Furman with Microsoft,other,1
2026,Long Zhang,other,1
2026,Gwanhyun Lee,other,1
2026,Dongjun Kim,other,1
2026,Xinyu Yu with Tsinghua University,other,1
2026,Shuqiao Zhang with Tsinghua University,other,1
2026,ziiiro,other,1
2026,Jongseong Kim (nevul37) working with ENKI Whitehat,other,1
2026,hao huang with Fudan University secsys lab,other,1
2026,Thanatos Tian & @2st__ with Diffract & Zhiniang Peng with HUST,other,1
2026,"Dongjun Kim (smiljun), working with ENKI WhiteHat",other,1
2026,Milad Nasr (Anthropic) and Calif.io with Claude,explicit_ai,1
2026,David Hayman,other,1
2026,Yuanpei XU (HUST) with Diffract & 0x25028335 & 0xa773900,other,1
2026,Zen Dodd,other,1
2026,Maxim Suhanov with CICADA8,other,1
2026,surfingoldelephant,other,1
2026,Hangyu Hua(@HBh25Y) with Shuffle Team and Hunan University,other,1
2026,Samer Karim with Microsoft Inc.,other,1
2026,her0m4nt,other,1
2026,Dongzhuo Zhao working with ADLab of Venustech,other,1
2026,sec-42a020b982ef,other,1
2026,Daniel Dutra with Templo,other,1
2026,Henrique with Templo,other,1
2026,Yoon Jung Hyun(Yuil Muil (@YuilMuil) / X),other,1
2026,"Zhang WangJunJie, He YiSheng with Hillstone Networks",other,1
2026,Parag Mali,other,1
2026,Nick Wojciechowski,other,1
2026,Anon,other,1
2026,"Li Shuang, willJ and Guang Gong with Vulnerability Research Institute",other,1
2026,Ruben Enkaoua with Cymulate,other,1
2026,Jeong Lee with Microsoft,other,1
2026,Hoangnx and hoangha with VCSLab of Viettel Cyber Security,other,1
2026,Marcos Díaz with Blackarrow (Tarlogic),other,1
2026,Renwa (@RenwaX23),other,1
2026,Shyam Datti with Microsoft Corporation,other,1
2026,"Hritik Sateesh, Application Security Researcher with Stantec",other,1
2026,Julien Brianceau with Microsoft,other,1
2026,Frederica with Tencent Xuanwu Lab using the Atuin Automated Vulnerability Discovery System,other,1
2026,Thanatos Tian (HKPolyU) & @2st___ of Diffract & Zhiniang Peng with HUST,other,1
2026,Levit Nudi,other,1
2026,nakanoou,other,1
2026,Maor Dahan with Akamai,other,1
2026,"Dongjun Lee (m0nd2y), with with KAIST Hacking Lab",other,1
2026,Ivan Vagunin,other,1
2026,Vaibhavi Kalgutkar,other,1
2026,nhienit with Galaxy One,other,1
2026,Kagan Capar (kagancapar) working with TrendAI Zero Day Initiative,other,1
2026,NavSec,other,1
2026,Joseph Semaan,other,1
2026,Michael Curtis,other,1
2026,HASAN FLAYYIH ABDULLAH,other,1
2026,Vadim Drobinin (@valzevul) with Drobinin Limited,other,1
2026,Damian Regulski,other,1
2026,Amar Khatri,other,1
2026,Yogi Atram,other,1
2026,AL Najafi,other,1
2026,Ayato,other,1
2026,Krithik Babu P (DarkLycn1976),other,1
2026,Soroush Dalili with Bentley Systems,other,1
2026,Ron Masas,other,1
2026,Rayhan,other,1
2026,RedRays Security Team with RedRays,other,1
2026,AI's physical interface 001,other,1
2026,"Thanatos Tian with Diffract, __2st with Diffract and wxz",other,1
2026,"Dongjun Kim (nevul37), SEC-agent team",explicit_ai,1
2026,QWangWang,other,1
2026,Siyeon Wi working with TrendAI Zero Day Initiative,other,1
2026,wxz and Thanatos Tian (HKPolyU) with Diffract,other,1
2026,Thanatos Tian (HKPolyU) with Diffract & PB18,other,1
2026,Byzero with Kunlun Lab & Zhiniang Peng with HUST,other,1
2026,Nikolai Skliarenko of TrendAI Research,other,1
2026,Ivan Demchuk,other,1
2026,Yannic Röcken with Indeno GmbH,other,1
2026,ECooper with Aretiq.AI,other,1
2026,Abhishek Mundhra with PwC,other,1
2026,[SeaDragnoL](https://x.com/seadragnol) with [Qrious Secure](https://x.com/qriousec) and [grass](https://x.com/gr4ss341) from [Viettel Cyber Security](https://x.com/vcslab).,other,1
2026,Hwiwon Lee hwiwonl with UIUC,other,1
2026,Jongseong Kim nevul37 with UIUC,other,1
2026,Ben Faull with Microsoft,other,1
2026,Hidetake Jo with Microsoft,other,1
2026,Q5Ca with VCSLAB of Viettel Cyber Security,other,1
2026,Renzhi Li,other,1
2026,splitline with DEVCORE,other,1
2026,tuo4n8 with Verichains Cyber Force,other,1
2026,Theodor N. Engoey,other,1
2026,Jay Ladhad,other,1
2026,Thanatos Tian (HKPolyU) & PB18 & wxz with Diffract,other,1
2026,Andrey Shcherbina,other,1
2026,Lewis Lee,other,1
2026,David Driker with Checkpoint,other,1
2026,Moshe Marelus with Checkpoint,other,1
2026,Mateusz Gierblinski with Curios,other,1
2026,William Conlon with Microsoft,other,1
2026,Anand (anandsreekumar.com),other,1
2026,Thimphaching Phengphavanh,other,1
2026,0x00,other,1
2026,Jattawatt Buranasant,other,1
2026,Supawee Foitong,other,1
2026,Matthew Leibowitz,other,1
2026,Trung Nguyen with CyStack,other,1
2026,Thanatos Tian (HKPolyU) & PB18 & wgg & @2st__ with Diffract,other,1
2026,Microsoft Red Team with Microsoft,other,1
2026,seung chan kim,other,1
2026,Prayas (probear),other,1
2026,Thanatos Tian (HKPolyU) & wgg with Diffract,other,1
2026,Yeonba,other,1
2026,Dragana Damjanovic with Microsoft,other,1
2026,Philemon Favrod with Microsoft,other,1
2026,Soroush Dalili,other,1
2026,Dan Reynolds with MSRC Vulnerabilities & Mitigations,other,1
2026,Orange Tsai (@orange_8361) of DEVCORE Research Team working with TrendAI Zero Day Initiative,other,1
2026,"DongJun Kim (smlijun) with UIUC , Hwiwon Lee (hwiwonl) with UIUC , Jongseong Kim (nevul37) with UIUC",other,1
2026,Michael Maturi with Google/Mandiant,other,1
2026,Shira Hoffman,other,1
2026,"Angelboy (@scwuaptx) from DEVCORE Research Team and TwinkleStar03 (@_twinklestar03), working with DEVCORE Internship Program, working with TrendAI Zero Day Initiative",other,1
2026,odgrso with GMO Cybersecurity by Ierae Inc,other,1
2026,Bui Xuan Quang (buxu) with Ncsgroup.vn,other,1
2026,Ayato Shitomi,other,1
2026,陳宥升 (CheN..) https://github.com/samer666569,other,1
2026,Hasan Flayyih Abdullah,other,1
2026,0hmz,other,1
2026,xboy,other,1
2026,Keanu Nys with Spotit,other,1
2026,Ofek Levin Enclave with Enclave AI,other,1
2026,Sam,other,1
2026,XBREACH TEAM with https://xbreach.ai/,other,1
2026,maka with Tu Longfeng,other,1
2026,shoodagiri with GMO Cybersecurity by Ierae Inc,other,1
2026,Daniele Linguaglossa,other,1
2026,Will Dormann with Vul Labs,other,1
2026,David Carliez with DC CyberSecurity,other,1
2026,Thomas Klemenc,other,1
2026,sorte,other,1
2026,Lian Owen,other,1
2026,Bakabaka_9 with Chiyoda Moe Network,other,1
2026,Van1sher,other,1
2026,Max Toor with Microsoft,other,1
2026,Alex Plaskett with NCC Group,other,1
2026,Nguyen Duc Loi (@whoisthatguy) with VCSLab,other,1
2026,zpbrent,other,1
2026,Quac Tran,other,1
2026,Microsoft Threat Intelligence Center (MSTIC) & Microsoft Security Response Center (MSRC),other,1
2026,John Woodman,other,1
2026,ErPaciocco,other,1
2026,Marcin Wiazowski with TrendAI Zero Day Initiative,other,1
2026,JUSTWIN Team,other,1
2026,Microsoft Offensive Research and Security Engineering with Microsoft,other,1
2026,Jack Misiura with The Missing Link,other,1
2026,"Advanced Research Team, CrowdStrike with CrowdStrike",other,1
2026,xyzhellsing,other,1
2026,Manojkumar Jaganathan with Hacker Bro Technologies,other,1
2026,Jaganathan Ananthakrishnan with HackerBro Technologies,other,1
2026,Stefan Wey with UMB,other,1
2026,Tomer Nahum with Semperis,other,1
2026,0patch vulnerability research team with 0patch by ACROS Security,other,1
2026,7resp4ss and Guang Gong with 360 VRI,other,1
2026,Office Product Group Security Team,other,1
2026,0scar Zanotti Camp0,other,1
2026,Nakkouch Tarek,other,1
2026,Sai Ganesh Ramachandran with Microsoft,other,1
2026,Jonathan Lein of TrendAI Research,other,1
2026,Pedro Miguel Justo Teixeira,other,1
2026,MORSE (Microsoft Offensive Research and Security Engineering),other,1
2026,dreamy,other,1
2026,"Amol Dosanjh, Dre Cura (@dre_cura), and Nicholas Zubrisky (@NZubrisky) of TrendAI Research of Trend with https://www.zerodayinitiative.com/",other,1
2026,Hüseyin TINTAŞ with Kredi Kayıt Bürosu,other,1
2026,Suryakant Dhakane,other,1
2026,Oleh Konko with 1seal,other,1
2026,chen,other,1
2026,Kara Zaffarano,other,1
2026,Diyar Saadi,other,1
2026,Tim Zheng,other,1
2026,"Rudolf ""divVerent"" Polzer with Google LLC",other,1
2026,Matthew Selbrede,other,1
2026,PatRyk,other,1
2026,Jad Ghamloush,other,1
2026,"lin.yx with CHT Security Co., Ltd.",other,1
2026,Cristian-Iulian Papa,other,1
2026,Kitae Nahm with Microsoft,other,1
2026,xina1i of Anity Lab,other,1
2026,Andrea Allievi,other,1
2026,Hilal Asmat,other,1
2026,Microsoft Offensive Research and Security Engineering (MORSE) with Microsoft,other,1
2026,Ilan Kalenadrov with Cymulate,other,1
2026,Microsoft Threat Intelligence Center and Microsoft Security Response Center,other,1
2026,Taewoo (Tae_ω02),other,1
2026,Daniil Romanovych,other,1
2026,Active Directory team with Microsoft,other,1
2026,Ruslan Sayfiev with GMO Cybersecurity by Ierae,other,1
2026,Denis Faiustov with GMO Cybersecurity by Ierae,other,1
2026,Microsoft Offensive Research and Security Engineering,other,1
2026,Communications Security Establishment,other,1
2026,Allan Hedegaard with GPV Group A/S,other,1
2026,Andrey Markovytch,other,1
2026,Lê Trần Hải Tùng with Viettel Cyber Security,other,1
2026,Windows Authentication Platform team,other,1
2026,Kai Lu with Palo Alto Networks,other,1
2026,Ruben Enkaoua,other,1
2026,Chris Ward,other,1
2026,Jose Polo Bolano with Microsoft,other,1
2026,Ziran Lin with Microsoft,other,1
2026,Andrey Markovytch and Kas Dekel with Microsoft,other,1
2026,"Hwiwon Lee (develacker), SEC-agent team",explicit_ai,1
2026,Richard Medlin (BoDYRoTx),other,1
2026,Vimal Sindh,other,1
2026,"Kazuma Matsumoto, Security Researcher at GMO Cybersecurity by IERAE, Inc.",other,1
2026,Mose Nilsson,other,1
2026,wh1tc@Kunlun lab & devoke & Zhiniang Peng with HUST,other,1
2026,Martin Wrona (martin_jw) with Digitec Galaxus AG,other,1
2026,Alasdair Gorniak and Tobias Diehl,other,1
2026,Ezrakie,other,1
2026,Naveen,other,1
2026,Zhiniang Peng with HUST & R4nger with CyberKunLun,other,1
2026,Anonymous working with Trend Zero Day Initiative,other,1
2026,Saumyajeet Das,other,1
2026,Sergey Bliznyuk with Positive Technologies,other,1
2026,"Minjea Park & ""Jmini""",other,1
2026,Telefónica Ninja Team,other,1
2026,Alex Bernier with CrowdStrike,other,1
2026,Capsule Security with Capsule Security,other,1
2026,Moshe Bernstein with Tenable,other,1
2026,Karel Rymes,other,1
2026,Viacheslav Stratovych,other,1
2026,bufsnake,other,1
2026,Matthew Jensen,other,1
2026,Moch. Azril,other,1
2026,Hafiizh with https://www.linkedin.com/in/hafiizh-7aa6bb31/,other,1
2026,FARISSAL B,other,1
2026,Francesco Jeremy Topol with k4tedu,other,1
2026,xzyhellsing,other,1
2026,Arush Agarampur (Microsoft),other,1
2026,brahim_nah,other,1
2026,Stefan Wey with Alweys | (UMB AG),other,1
2026,Dan Reimer with Microsoft,other,1
2026,Dhiraj Mishra (@RandomDhiraj),other,1
2026,Prashant Kumar with Microsoft,other,1
2026,Deepak Bhardwaj with Microsoft,other,1
2026,Hillary Lipsig with Red Hat,other,1
2026,Christian Siegert - chrisbsd,other,1
2026,Hyeon Park (`@_p0her_`) of Korea University,other,1
2026,Levi Broderick with Microsoft,other,1
2026,Pham Quang Minh,other,1
2026,Chen Le Qi (@cplearns2h4ck) with STAR Labs SG Pte. Ltd. & Nguyn ng Nguyn (@MochiNishimiya) with STAR Labs SG Pte. Ltd.,other,1
2026,Linzishan & Anemone& Zhiniang Peng (HUST),other,1
2026,Sneha Ravichandran with Microsoft,other,1
2026,KPC of Cisco Talos with Cisco Talos,other,1
2026,Rick de Jager,other,1
2026,Nicola Stauffer working with TrendAI Zero Day Initiative,other,1
2026,Marin Duroyon,other,1
2026,Thanatos Tian & PB18 & @2st__ with Diffract,other,1
2026,dd484a5a34dd0f6d5330345ffe642dfc,other,1
2026,Pravin Choudhary,other,1
2026,Q4n with Kunlun Lab and Zhiniang Peng with HUST,other,1
2026,Michael Maturi with Google,other,1
2026,Lukas Johannes Moeller,other,1
2026,Samuel Lee with Microsoft,other,1
2026,Gal Weizman (weizmangal@gmail.com / https://x.com/weizmangal),other,1
2026,Scott Clark (DART) with Microsoft,other,1
2026,Jeremy Kingston (DART) with Microsoft,other,1
2026,"Genwei Jiang with Google Cloud, FLARE OTF",other,1
2026,Jayson Frost with Mandiant Incident Response,other,1
2026,Ken Pyle with Independent Academic & Responsible Cybersecurity Research,other,1
2026,Ravi Kumar,other,1
2026,Nick Agathos with Commonwealth Bank of Australia,other,1
2026,splitline (@_splitline_) from DEVCORE Research Team working with TrendAI Zero Day Initiative,other,1
2026,Nguyễn Đăng Nguyễn (@MochiNishimiya) with STAR Labs SG Pte. Ltd.,other,1
2026,Aman Gupta,other,1
2026,mick3y with Team SaturnX,other,1
2026,Omri Baso with XM Cyber,other,1
2026,Vandit Aruldas with Microsoft,other,1
2026,Brahim Chebli with Deloitte France’s Offensive Security Center,other,1
2026,Quan Le from Unit 515 - OPSWAT,other,1
2026,Saif Shaker,other,1
2026,Wenhan Zhou,other,1
2026,Jishnu Sudhakaran,other,1
2026,Povcfe,other,1
2026,Michael Grafnetter with SpecterOps,other,1
2026,DongJun Kim (UIUC) with UIUC,other,1
2026,Gal Azaria with Microsoft,other,1
2026,JC with Splinters.io,other,1
2026,Siva Jyoshna Poreddy,other,1
2026,Jay Ladhad with Microsoft,other,1
2026,Thanatos Tian (HKPolyu) & wgg & @2st__ with Diffract,other,1
2026,Minjea Park and Jmini,other,1
2026,Thanatos Tian (HKPolyU) & npc0vo & wgg & PB18 & @2st__ with Diffract,other,1
2026,Hank Chen with InnoEdge Labs,other,1
2026,nerty with Theori,other,1
2026,Noam Pomerantz with CyberWallGlobal LTD,other,1
2026,Jianliang Zhao & Zhiniang Peng with HUST,other,1
2026,zickzick2,other,1
2026,kaymin0128,other,1
2026,0nid with ENKI WhiteHat,other,1
2026,Hae Seong Cho (yurok),other,1
2026,XBreach.ai,other,1
2026,Ali Toni with Al-Esraa University,other,1
2026,Lydéric LEFEBVRE with Blackfield Security,other,1
2026,Noam Pomerantz,other,1
2026,Vishal Chauhan,other,1
2026,Jmini with Stealien,other,1
2026,Nils Holten,other,1
2026,Aman,other,1
2026,Divya,other,1
2026,deepsec with DARKNAVY,other,1
2026,Matthew Cox with Microsof (internal),other,1
2026,Rahul Hoysala with Cyber Info,other,1
2026,Thunder_J,other,1
2026,Anonymous with SSD Secure Disclosure,other,1
2026,Kamil Leoniak at Delphos Labs Delphos Labs,other,1
2026,Nicholas Vadasz,other,1
2026,Tomer Peled with Akamai,other,1
2026,esakis,other,1
2026,Karol Nieckarz with independent security research,other,1
2026,Thanatos Tian (HKPolyU) with Diffract & Feng Dong with HUST.,other,1
2026,Nguyễn Văn Thiện,other,1
2026,YingQi Shi with DBAPPSecurity WeBin Lab,other,1
2026,Prayas(Pro bear),other,1
2026,Xuanzhe Yu,other,1
2026,syxlox with Siemens Energy,other,1
2026,Thanatos Tian of Diffract,other,1
2026,Thanatos Tian (HKPolyU) & wgg,other,1
2026,"Zhang WangJunJie@Hillstone, He YiSheng",other,1
2026,Axel Mierczuk with Trail of Bits,other,1
2026,Maciej Domanski with Trail of Bits,other,1
2026,Thanatos Tian & wxz & @2st__ with Diffract,other,1
2026,AI's physical interface 03,other,1
